pr_number,title,state,merged,created_at,closed_at,updated_at,author,author_is_collaborator,prev_PRs,additions,deletions,changed_files,commits,comments,review_comments,title_length,description_length,has_description,title_words,body_words,has_test,has_bug,has_feature,has_improve,has_document,has_refactor,assignees_count,file_types_count,file_types,language_types,directories_count,directories,total_changes,test_files_count,test_changes,doc_files_count,config_files_count,files_added,files_deleted,files_modified,files_changed,change_num,segs_added,segs_deleted,segs_changed,is_core_member,lines_added,lines_deleted,first_review_at,review_count,approval_count,change_request_count,reviewer_count,is_fork,ahead_by,behind_by,mergeable,mergeable_state,rebaseable,label_count,milestone,time_to_close_days,response_time_days
5831,Don't increase rule50 when doing null moves,closed,False,2025-01-29T01:12:16Z,2025-02-02T12:50:18Z,2025-02-02T12:50:18Z,ces42,True,12,5,6,1,1,1,0,43,424,1,8,74,1,0,0,0,0,0,0,1,1,1,1,1,11,0,0,0,0,0,0,1,1,1,0,0,1,0,5,6,,0,0,0,0,True,0,0,,unknown,,2,,4.48474537037037,
5830,Clean up corrhist,closed,False,2025-01-28T20:26:08Z,2025-02-02T12:50:18Z,2025-02-02T12:50:18Z,xu-shawn,True,153,28,24,2,2,1,0,17,216,1,3,38,1,0,0,0,0,0,0,2,2,1,1,1,52,0,0,0,0,0,0,2,2,2,0,0,2,1,28,24,,0,0,0,0,True,0,0,,unknown,,2,,4.683449074074074,
5829,add cursed win checks to CI matetrack tests,closed,False,2025-01-27T08:19:06Z,2025-02-02T12:54:30Z,2025-02-02T14:46:52Z,robertnurnberg,True,23,19,2,1,1,0,0,43,279,1,8,44,1,1,0,0,0,0,0,1,1,1,1,1,21,0,0,0,1,0,0,1,1,1,0,0,1,0,19,2,,0,0,0,0,True,0,0,,unknown,,2,,6.19125,
5828,Fix removal of major piece key.,closed,False,2025-01-27T05:52:38Z,2025-01-31T19:39:05Z,2025-01-31T19:39:06Z,locutus2,True,132,1,0,1,1,4,0,31,107,1,6,17,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,,0,0,0,0,True,0,0,,unknown,,1,,4.573923611111111,
5827,Simplify extensions depth increase condition,closed,False,2025-01-26T22:18:50Z,2025-02-02T12:54:30Z,2025-02-02T12:54:30Z,kennethlee33,True,0,2,1,2,2,3,0,44,630,1,5,110,1,0,0,0,0,0,0,2,2,1,2,2,3,0,0,0,0,0,0,2,2,2,0,0,2,0,2,1,,0,0,0,0,True,0,0,,unknown,,2,,6.608101851851852,
5826,update CI fastchess version,closed,False,2025-01-26T14:38:21Z,2025-01-26T21:45:45Z,2025-01-27T07:21:46Z,robertnurnberg,True,23,8,8,1,1,0,0,27,235,1,4,40,1,0,0,0,0,0,0,1,1,1,1,1,16,0,0,0,1,0,0,1,1,1,0,0,1,0,8,8,,0,0,0,0,True,0,0,,unknown,,2,,0.29680555555555554,
5825,Refactor prior countermove bonus,closed,False,2025-01-26T06:00:28Z,2025-01-26T21:45:44Z,2025-01-26T21:45:44Z,daniel-monroe,True,74,6,8,1,1,1,0,32,499,1,4,81,1,0,0,0,0,1,0,1,1,1,1,1,14,0,0,0,0,0,0,1,1,1,0,0,1,0,6,8,,0,0,0,0,True,0,0,,unknown,,2,,0.6564351851851852,
5824,No Ply Restriction in the condition that limits the depth extension to a certain point,closed,False,2025-01-26T00:16:51Z,2025-01-26T21:54:38Z,2025-01-26T21:54:38Z,FauziAkram,True,282,1,1,1,1,1,0,86,346,1,15,59,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,0.901238425925926,
5823,Decrease all stats malus according to move count,closed,False,2025-01-26T00:15:02Z,2025-01-26T21:45:44Z,2025-01-26T21:45:44Z,Nonlinear2,True,27,6,4,1,1,1,0,48,413,1,8,74,1,0,0,0,0,0,0,1,1,1,1,1,10,0,0,0,0,0,0,1,1,1,0,0,1,0,6,4,,0,0,0,0,True,0,0,,unknown,,2,,0.8963194444444444,
5822,Remove major corrhist,closed,False,2025-01-25T21:29:44Z,2025-01-26T21:45:43Z,2025-01-27T05:46:51Z,martinnovaak,True,1,5,34,5,2,2,0,21,517,1,3,85,1,0,0,0,0,0,0,2,2,1,1,1,39,0,0,0,0,0,0,5,5,2,0,0,5,0,5,34,,0,0,0,0,True,0,0,,unknown,,2,,1.011099537037037,
5821,Simplify cutoffCnt formula,closed,False,2025-01-25T20:56:21Z,2025-01-26T21:45:43Z,2025-01-26T21:45:43Z,FauziAkram,True,282,1,1,1,1,1,0,26,455,1,3,77,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,1.0342824074074075,
5820,simp futility,closed,False,2025-01-25T18:54:55Z,2025-01-25T20:02:22Z,2025-01-25T20:02:22Z,daniel-monroe,True,74,1,1,1,1,1,0,13,575,1,2,95,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,0.04684027777777778,
5819,Consider more nodes as ttPv nodes.,closed,False,2025-01-25T10:26:57Z,2025-01-25T20:02:22Z,2025-01-25T20:02:22Z,locutus2,True,132,1,1,1,1,3,0,34,1155,1,6,199,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,0.3995949074074074,
5818,Add SIMD optimizations and cache management improvements,closed,False,2025-01-25T07:46:43Z,2025-01-25T08:15:56Z,2025-01-25T08:16:33Z,weltschmerzie,False,1,240,0,5,1,4,0,56,218,1,7,29,0,0,0,1,0,0,0,2,2,1,2,2,240,0,0,0,0,4,0,1,5,1,4,0,1,0,240,0,,0,0,0,0,True,0,0,,unknown,,0,,0.020289351851851854,
5816,Improve NonPawnCorrectionHistory indexing,closed,False,2025-01-22T03:51:29Z,2025-01-25T20:02:21Z,2025-02-07T06:31:22Z,AndyGrant,True,8,10,5,2,1,1,0,41,457,1,3,76,1,0,0,1,0,0,0,2,2,1,1,1,15,0,0,0,0,0,0,2,2,1,0,0,2,0,10,5,,0,0,0,0,True,0,0,,unknown,,2,,3.674212962962963,
5815,"Revert ""Moving up the if position is or has been on the PV reduction""",closed,False,2025-01-22T03:16:00Z,2025-01-25T20:02:21Z,2025-01-25T20:02:21Z,Viren6,True,16,6,6,1,2,1,0,69,424,1,14,76,1,0,0,0,0,0,0,1,1,1,1,1,12,0,0,0,0,0,0,1,1,2,0,0,1,0,6,6,,0,0,0,0,True,0,0,,unknown,,2,,3.6988541666666666,
5814,do not change cursed wins to draws (take 2),closed,False,2025-01-21T16:39:11Z,2025-01-25T20:02:20Z,2025-01-25T20:58:24Z,robertnurnberg,True,23,10,7,4,1,7,0,43,1758,1,9,287,0,1,0,1,0,0,0,2,2,1,2,2,17,0,0,0,0,0,0,4,4,1,0,0,4,0,10,7,,0,0,0,0,True,0,0,,unknown,,2,,4.141076388888889,
5813,Add improving to a condition of NMP,closed,False,2025-01-20T20:50:00Z,2025-01-25T20:02:20Z,2025-01-25T20:02:20Z,pkrisz99,True,1,4,3,2,4,1,0,35,606,1,7,106,1,0,0,0,0,0,0,2,2,1,2,2,7,0,0,0,0,0,0,2,2,4,0,0,2,0,4,3,,0,0,0,0,True,0,0,,unknown,,2,,4.9668981481481485,
5812,VVLTC search tune,closed,False,2025-01-20T04:57:59Z,2025-01-29T15:03:36Z,2025-01-29T15:03:36Z,XInTheDark,True,60,88,89,4,13,3,1,17,527,1,3,92,1,0,0,0,0,0,0,2,2,1,2,2,177,0,0,0,0,0,0,4,4,13,0,0,4,0,88,89,2025-01-25T19:25:20Z,1,0,0,1,True,0,0,False,dirty,False,1,,9.42056712962963,5.602326388888889
5811,Fix undefined behavior,closed,False,2025-01-20T02:27:54Z,2025-01-25T20:02:19Z,2025-01-25T20:02:19Z,xu-shawn,True,153,7,10,2,1,10,1,22,254,1,3,41,0,1,1,0,0,0,0,1,1,0,1,1,17,0,0,0,0,0,0,2,2,1,0,0,2,1,7,10,2025-01-20T20:03:20Z,1,0,0,1,True,0,0,,unknown,,2,,5.732233796296296,0.7329398148148148
5810,Comments Tweak,closed,False,2025-01-19T21:30:36Z,2025-01-25T20:02:19Z,2025-01-25T20:02:19Z,FauziAkram,True,282,56,62,2,3,2,2,14,410,1,2,56,0,0,0,0,0,0,0,1,1,1,1,1,118,0,0,0,0,0,0,2,2,3,0,0,2,1,56,62,2025-01-19T21:45:45Z,2,0,0,1,True,0,0,,unknown,,2,,5.938692129629629,0.010520833333333333
5809,Increase prior countermove bonus if TT move,closed,False,2025-01-19T19:31:54Z,2025-01-25T20:02:18Z,2025-01-25T20:02:19Z,Nonlinear2,True,27,5,1,2,1,1,0,43,426,1,7,74,1,0,0,0,0,0,0,2,2,1,1,1,6,0,0,0,0,0,0,2,2,1,0,0,2,0,5,1,,0,0,0,0,True,0,0,,unknown,,2,,6.021111111111111,
5808,Introducing a depth-dependent term to the LMR reduction formula,closed,False,2025-01-19T18:57:46Z,2025-01-25T12:36:56Z,2025-01-25T12:36:56Z,FauziAkram,True,282,2,2,1,1,8,0,63,490,1,10,84,1,0,0,0,0,0,0,1,1,1,1,1,4,0,0,0,0,0,0,1,1,1,0,0,1,1,2,2,,0,0,0,0,True,0,0,,unknown,,0,,5.735532407407407,
5807,Add move count based reduction.,closed,False,2025-01-19T17:59:57Z,2025-01-25T20:02:18Z,2025-01-25T20:02:18Z,locutus2,True,132,1,1,1,1,2,0,31,501,1,5,86,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,3,,6.084965277777778,
5806,Add move count based reduction.,closed,False,2025-01-19T17:26:19Z,2025-01-19T18:01:28Z,2025-01-19T18:01:29Z,locutus2,True,132,1,1,1,1,3,0,31,505,1,5,86,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,0,,0.02440972222222222,
5805,do not change cursed wins to draws,closed,False,2025-01-19T15:54:24Z,2025-01-21T16:48:03Z,2025-01-25T20:58:27Z,robertnurnberg,True,23,4,3,1,1,7,5,34,466,1,7,81,0,1,0,0,0,0,0,1,1,1,1,1,7,0,0,0,0,0,0,1,1,1,0,0,1,0,4,3,2025-01-20T20:51:45Z,3,0,0,2,True,0,0,,unknown,,0,,2.0372569444444446,1.2064930555555555
5803,VVLTC search tune,closed,False,2025-01-19T06:07:29Z,2025-01-29T15:03:51Z,2025-01-29T15:03:51Z,XInTheDark,True,60,91,89,4,12,1,1,17,763,1,3,131,1,0,0,0,0,0,0,2,2,1,2,2,180,0,0,0,0,0,0,4,4,12,0,0,4,0,91,89,2025-01-25T19:22:03Z,1,0,0,1,True,0,0,False,dirty,False,2,,10.372476851851852,6.551782407407408
5802,Clean up pack reordering,closed,False,2025-01-19T02:55:43Z,2025-01-25T20:02:18Z,2025-01-25T20:02:18Z,xu-shawn,True,153,73,52,1,2,1,3,24,110,1,4,14,0,0,1,0,0,1,0,1,1,0,1,1,125,0,0,0,0,0,0,1,1,2,0,0,1,1,73,52,2025-01-19T14:53:45Z,3,1,0,2,True,0,0,,unknown,,2,,6.712905092592592,0.49863425925925925
5801,Generate lookup indices at compile time,closed,False,2025-01-18T22:29:23Z,2025-01-25T20:02:17Z,2025-01-25T20:02:17Z,mstembera,True,224,38,92,1,1,2,0,39,130,1,6,18,0,0,0,0,0,0,0,1,1,0,1,1,130,0,0,0,0,0,0,1,1,1,0,0,1,0,38,92,,0,0,0,0,True,0,0,,unknown,,3,,6.8978472222222225,
5800,Less stat malus for bad moves.,closed,False,2025-01-18T22:17:06Z,2025-01-18T23:35:42Z,2025-01-18T23:35:42Z,locutus2,True,132,1,1,1,1,3,0,30,465,1,6,82,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,1,,0.05458333333333333,
5799,More stat bonus for good moves.,closed,False,2025-01-18T22:05:08Z,2025-01-18T23:34:51Z,2025-01-18T23:34:52Z,locutus2,True,132,1,1,1,1,3,0,31,472,1,6,82,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,1,,0.06230324074074074,
5798,replace depth increase condition with !opponentWorsening,closed,False,2025-01-18T17:46:06Z,2025-01-18T20:35:27Z,2025-01-18T20:35:27Z,daniel-monroe,True,74,16,0,2,1,3,0,56,520,1,6,82,1,0,0,0,0,0,0,2,2,1,1,1,16,0,0,0,0,0,0,2,2,1,0,0,2,0,16,0,,0,0,0,0,True,0,0,,unknown,,2,,0.11760416666666666,
5797,idk,closed,False,2025-01-18T17:22:33Z,2025-01-18T20:35:27Z,2025-01-18T20:35:27Z,daniel-monroe,True,74,5,4,1,1,1,0,3,556,1,1,93,1,0,0,0,0,0,0,1,1,1,1,1,9,0,0,0,0,0,0,1,1,1,0,0,1,0,5,4,,0,0,0,0,True,0,0,,unknown,,2,,0.13395833333333335,
5796,VVLTC Time Management Tune,closed,False,2025-01-18T16:40:58Z,2025-01-18T20:35:26Z,2025-01-18T20:35:26Z,xu-shawn,True,153,29,24,2,1,1,0,26,739,1,4,126,1,0,0,0,0,0,0,1,1,1,1,1,53,0,0,0,0,0,0,2,2,1,0,0,2,1,29,24,,0,0,0,0,True,0,0,,unknown,,2,,0.16282407407407407,
5795,"Moving up the if position is or has been on the PV reduction, and add a cutnode component",closed,False,2025-01-18T10:47:43Z,2025-01-18T11:09:21Z,2025-01-18T11:09:21Z,FauziAkram,True,282,4,4,1,1,3,0,89,575,1,18,104,1,0,0,0,0,0,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,0,0,1,1,4,4,,0,0,0,0,True,0,0,,unknown,,0,,0.015023148148148148,
5794,Moving up the if position is or has been on the PV reduction,closed,False,2025-01-18T10:46:23Z,2025-01-18T20:35:26Z,2025-01-18T20:35:26Z,FauziAkram,True,282,4,4,1,1,2,0,60,542,1,13,99,1,0,0,0,0,0,0,1,1,1,1,1,8,0,0,0,0,0,0,1,1,1,0,0,1,1,4,4,,0,0,0,0,True,0,0,,unknown,,2,,0.4090625,
5793,Optimize find_nnz() by reducing the size of lookup_indices[],closed,False,2025-01-18T05:29:31Z,2025-01-18T20:35:25Z,2025-01-26T11:01:17Z,mstembera,True,224,76,12,1,1,7,0,60,667,1,8,109,1,0,0,1,0,0,0,1,1,0,1,1,88,0,0,0,0,0,0,1,1,1,0,0,1,0,76,12,,0,0,0,0,True,0,0,,unknown,,2,,0.6290972222222222,
5792,Introduce one more continuation history.,closed,False,2025-01-18T00:26:21Z,2025-01-18T20:35:24Z,2025-01-18T20:35:25Z,Vizvezdenec,True,246,4,3,2,1,1,0,40,554,1,5,96,1,0,0,0,0,0,0,1,1,1,1,1,7,0,0,0,0,0,0,2,2,1,0,0,2,1,4,3,,0,0,0,0,True,0,0,,unknown,,2,,0.8396180555555556,
5791,Increase history bonus of TT moves,closed,False,2025-01-17T23:44:53Z,2025-01-18T20:35:24Z,2025-01-18T20:35:24Z,Nonlinear2,True,27,7,4,1,1,1,0,34,423,1,6,74,1,0,0,0,0,0,0,1,1,1,1,1,11,0,0,0,0,0,0,1,1,1,0,0,1,0,7,4,,0,0,0,0,True,0,0,,unknown,,2,,0.8684143518518519,
5790,Remove the cap from maxscale for x moves in y seconds TC,closed,False,2025-01-17T20:56:44Z,2025-01-18T20:35:23Z,2025-01-18T20:35:23Z,FauziAkram,True,282,1,1,1,1,6,0,56,918,1,12,166,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,3,,0.9851736111111111,
5789,Return stockfish-macos-m1-apple-silicon.tar,closed,False,2025-01-17T20:20:34Z,2025-01-18T20:35:23Z,2025-01-18T20:39:08Z,ppigazzini,True,29,1,1,1,1,1,0,43,88,1,7,12,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,1.0102893518518519,
5788,Simplify Razoring,closed,False,2025-01-17T20:06:25Z,2025-01-18T20:35:22Z,2025-01-18T20:35:22Z,xu-shawn,True,153,2,3,1,1,0,0,17,452,1,2,78,1,0,0,0,0,0,0,1,1,1,1,1,5,0,0,0,0,0,0,1,1,1,0,0,1,1,2,3,,0,0,0,0,True,0,0,,unknown,,2,,1.0201041666666666,
5787,"int distance<Rank>(Square x, Square y)",closed,False,2025-01-17T19:59:23Z,2025-01-17T22:17:38Z,2025-01-17T22:17:38Z,mstembera,True,224,1,1,1,1,0,2,38,138,1,7,20,0,0,0,1,0,0,0,1,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,2025-01-17T21:40:02Z,2,0,0,2,True,0,0,,unknown,,0,,0.09600694444444445,0.06989583333333334
5786,Update to Ubuntu 22.04 from 20.04,closed,False,2025-01-17T09:28:58Z,2025-01-18T20:35:22Z,2025-01-18T20:35:22Z,Disservin,True,123,9,9,3,1,0,0,33,65,1,8,9,0,1,0,0,0,0,0,2,2,1,2,2,18,1,8,0,3,0,0,3,3,1,0,0,3,1,9,9,,0,0,0,0,True,0,0,,unknown,,3,,1.4627777777777777,
5785,retroactive reduction decrease if eval improves,closed,False,2025-01-16T19:16:37Z,2025-01-18T20:35:21Z,2025-01-18T20:35:21Z,daniel-monroe,True,74,18,0,2,1,1,0,47,745,1,6,126,1,0,0,1,0,0,0,2,2,1,1,1,18,0,0,0,0,0,0,2,2,1,0,0,2,0,18,0,,0,0,0,0,True,0,0,,unknown,,2,,2.0546759259259257,
5784,Remove the type of moved piece from the evasion capture movepick formula,closed,False,2025-01-16T11:44:34Z,2025-01-18T20:35:20Z,2025-01-18T20:35:20Z,FauziAkram,True,282,1,1,1,1,2,0,72,401,1,12,72,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,2.368587962962963,
5782,Clean up pack reordering,closed,False,2025-01-15T19:06:36Z,2025-01-19T02:55:48Z,2025-01-19T02:55:48Z,xu-shawn,True,153,76,49,1,2,0,4,24,94,1,4,13,0,1,1,0,0,0,0,1,1,0,1,1,125,0,0,0,0,0,0,1,1,2,0,0,1,1,76,49,2025-01-18T20:18:54Z,1,0,1,1,True,0,0,,unknown,,1,,3.325833333333333,3.0502083333333334
5780,Simplify common hint for parent position,closed,False,2025-01-15T10:55:14Z,2025-01-18T20:35:20Z,2025-01-18T20:35:20Z,pb00068,True,83,4,23,1,1,0,0,40,368,1,6,56,1,0,0,0,0,0,0,1,1,0,1,1,27,0,0,0,0,0,0,1,1,1,0,0,1,0,4,23,,0,0,0,0,True,0,0,,unknown,,2,,3.4028472222222224,
5778,Remove addition of 1ms from reported timestamps,closed,False,2025-01-14T07:38:21Z,2025-01-18T20:35:19Z,2025-01-18T20:35:19Z,Disservin,True,123,1,1,1,1,0,0,47,297,1,7,52,0,1,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,4.539560185185185,
5777,Fix Path to AUTHORS in CONTRIBUTING,closed,False,2025-01-14T07:23:21Z,2025-01-18T20:35:19Z,2025-01-18T20:35:19Z,Disservin,True,123,1,2,1,1,0,0,35,20,1,6,3,0,1,0,0,0,0,0,1,1,1,1,1,3,0,0,1,0,0,0,1,1,1,0,0,1,1,1,2,,0,0,0,0,True,0,0,,unknown,,2,,4.549976851851852,
5776,remove eval== staticeval check in fut pruning,closed,False,2025-01-14T02:58:01Z,2025-01-18T20:35:18Z,2025-01-18T20:35:18Z,daniel-monroe,True,74,1,1,1,1,1,0,45,602,1,7,96,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,,0,0,0,0,True,0,0,,unknown,,2,,4.734224537037037,
5775,Enhanced time management to cap thinking time at 20% for the first 20 moves,closed,False,2025-01-14T00:40:50Z,2025-01-14T05:45:02Z,2025-01-14T05:45:02Z,coolchess123,False,1,20,9,1,6,7,0,75,91,1,14,17,1,0,0,1,0,0,0,1,1,1,1,1,29,0,0,0,0,0,0,1,1,6,0,0,1,0,20,9,,0,0,0,0,True,0,0,,unknown,,0,,0.21125,
5773,Fix initialization of TTData,closed,False,2025-01-13T08:11:27Z,2025-01-18T20:35:18Z,2025-01-18T20:35:18Z,mstembera,True,224,7,1,2,1,1,0,28,322,1,4,52,1,1,0,0,0,0,0,2,2,1,1,1,8,0,0,0,0,0,0,2,2,1,0,0,2,0,7,1,,0,0,0,0,True,0,0,,unknown,,2,,5.5165625,
5772,Clean up pack ordering,closed,False,2025-01-13T05:57:38Z,2025-01-15T19:07:12Z,2025-01-15T19:07:12Z,xu-shawn,True,153,66,25,1,1,1,0,22,77,1,4,12,0,0,0,0,0,0,0,1,1,0,1,1,91,0,0,0,0,0,0,1,1,1,0,0,1,1,66,25,,0,0,0,0,True,0,0,,unknown,,0,,2.5483101851851853,
5771,Just a temporary fake PR to test compile issues,closed,False,2025-01-12T23:42:56Z,2025-01-13T08:14:01Z,2025-01-13T08:14:01Z,mstembera,True,224,23,7,3,2,1,0,47,36,1,9,5,1,1,0,0,0,0,0,2,2,1,1,1,30,0,0,0,0,0,0,3,3,2,0,0,3,0,23,7,,0,0,0,0,True,0,0,,unknown,,0,,0.3549189814814815,
5770,prefetch in do_move(),closed,False,2025-01-12T22:32:22Z,2025-01-18T20:35:17Z,2025-01-18T20:59:41Z,ces42,True,12,32,47,3,1,4,0,21,675,1,3,132,1,0,0,0,0,0,0,2,2,1,1,1,79,0,0,0,0,0,0,3,3,1,0,0,3,0,32,47,,0,0,0,0,True,0,0,,unknown,,2,,5.91869212962963,
5769,Just a temporary fake PR to test compile issues,closed,False,2025-01-12T22:09:03Z,2025-01-12T22:09:37Z,2025-01-12T22:12:58Z,mstembera,True,224,18,7,3,1,1,0,47,14,1,9,2,1,1,0,0,0,0,0,2,2,1,1,1,25,0,0,0,0,0,0,3,3,1,0,0,3,0,18,7,,0,0,0,0,True,0,0,False,dirty,False,0,,0.0003935185185185185,
5768,Increase the depth margin,closed,False,2025-01-12T17:23:21Z,2025-01-12T20:37:50Z,2025-01-12T20:37:50Z,FauziAkram,True,282,1,1,1,1,0,0,25,514,1,4,89,1,0,0,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,,0,0,0,0,True,0,0,,unknown,,2,,0.13505787037037037,
5767,Introduce Correction History Quad Extensions,closed,False,2025-01-12T13:05:00Z,2025-01-12T20:37:50Z,2025-01-13T05:26:37Z,Viren6,True,16,8,3,1,1,1,0,44,765,1,5,133,1,0,0,0,0,0,0,1,1,1,1,1,11,0,0,0,0,0,0,1,1,1,0,0,1,0,8,3,,0,0,0,0,True,0,0,,unknown,,2,,0.3144675925925926,
5766,Avoid unnecessarily initializing TTData with 0's.,closed,False,2025-01-12T06:48:58Z,2025-01-12T19:06:09Z,2025-01-13T08:11:19Z,mstembera,True,224,12,1,3,1,15,0,49,436,1,7,65,0,1,0,0,0,0,0,2,2,1,1,1,13,0,0,0,0,0,0,3,3,1,0,0,3,0,12,1,,0,0,0,0,True,0,0,,unknown,,0,,0.5119328703703704,
5765,VVLTC search tune,closed,False,2025-01-12T06:01:03Z,2025-01-12T20:37:49Z,2025-01-12T20:37:50Z,XInTheDark,True,60,81,83,3,3,1,0,17,501,1,3,88,1,0,0,0,0,0,0,2,2,1,2,2,164,0,0,0,0,0,0,3,3,3,0,0,3,0,81,83,,0,0,0,0,True,0,0,,unknown,,2,,0.6088657407407407,
5764,VVLTC search tune,closed,False,2025-01-12T02:53:10Z,2025-01-12T19:43:15Z,2025-01-12T19:43:15Z,XInTheDark,True,60,79,81,3,2,2,0,17,475,1,3,86,1,0,0,0,0,0,0,2,2,1,2,2,160,0,0,0,0,0,0,3,3,2,0,0,3,0,79,81,,0,0,0,0,True,0,0,,unknown,,0,,0.7014467592592593,
5763,Make IIR less aggressive.,closed,False,2025-01-11T23:41:54Z,2025-01-12T20:37:49Z,2025-01-12T20:37:49Z,Vizvezdenec,True,246,6,8,1,1,0,0,25,986,1,4,170,1,0,0,0,0,0,0,1,1,1,1,1,14,0,0,0,0,0,0,1,1,1,0,0,1,1,6,8,,0,0,0,0,True,0,0,,unknown,,2,,0.8721643518518518,
5762,Optimize attackers_to(),closed,False,2025-01-11T22:58:02Z,2025-01-12T20:37:49Z,2025-01-12T20:37:49Z,mstembera,True,224,19,10,3,1,1,0,23,570,1,2,99,1,0,0,1,0,0,0,2,2,1,1,1,29,0,0,0,0,0,0,3,3,1,0,0,3,0,19,10,,0,0,0,0,True,0,0,,unknown,,1,,0.9026273148148148,
5761,Simplify away capthist bonus in Probcut,closed,False,2025-01-11T18:34:28Z,2025-01-12T20:37:48Z,2025-01-12T20:37:48Z,xu-shawn,True,153,0,7,1,2,1,0,39,528,1,6,89,1,0,0,0,0,0,0,1,1,1,1,1,7,0,0,0,0,0,0,1,1,2,0,0,1,1,0,7,,0,0,0,0,True,0,0,,unknown,,2,,1.0856481481481481,
5760,Simplify Accumulator Updates,closed,False,2025-01-11T18:02:23Z,2025-01-25T20:02:16Z,2025-01-25T20:02:16Z,xu-shawn,True,153,81,112,1,1,3,1,28,393,1,3,66,1,0,0,0,0,0,0,1,1,0,1,1,193,0,0,0,0,0,0,1,1,1,0,0,1,1,81,112,2025-01-21T03:58:11Z,1,0,0,1,True,0,0,,unknown,,2,,14.083252314814814,9.41375
5759,Optimize and Simplify Accumulator Updates,closed,False,2025-01-11T02:03:14Z,2025-01-12T20:37:48Z,2025-01-12T20:37:48Z,xu-shawn,True,153,12,21,1,2,3,0,41,405,1,5,62,1,0,0,1,0,0,0,1,1,0,1,1,33,0,0,0,0,0,0,1,1,2,0,0,1,1,12,21,,0,0,0,0,True,0,0,,unknown,,2,,1.7740046296296297,
5758,Simplify Probcut Condition,closed,False,2025-01-09T04:08:56Z,2025-01-12T20:37:47Z,2025-01-12T20:37:47Z,xu-shawn,True,153,4,2,1,1,0,0,26,500,1,3,83,1,0,0,0,0,0,0,1,1,1,1,1,6,0,0,0,0,0,0,1,1,1,0,0,1,1,4,2,,0,0,0,0,True,0,0,,unknown,,2,,3.686701388888889,
5755,Improve Instrumented Python Testing Script,closed,False,2025-01-07T20:17:03Z,2025-01-12T20:37:47Z,2025-01-12T20:37:47Z,Disservin,True,123,16,0,1,1,0,0,42,152,1,5,22,1,1,0,1,0,0,0,1,1,1,1,1,16,1,16,0,0,0,0,1,1,1,0,0,1,1,16,0,,0,0,0,0,True,0,0,,unknown,,3,,5.014398148148148,
5754,remove two xors by setting the hash keys for unreachable squares to zero,closed,False,2025-01-07T15:33:09Z,2025-02-13T19:20:07Z,2025-02-13T19:20:07Z,ces42,True,12,8,5,1,2,10,0,72,830,1,13,136,0,0,0,0,0,0,0,1,1,1,1,1,13,0,0,0,0,0,0,1,1,2,0,0,1,0,8,5,,0,0,0,0,True,0,0,,unknown,,2,,37.15761574074074,
